"country","year","age_group","occupation","earn_F","earn_M","gender_pay_gap","panel_id","young","senior","high_skill","managerial","year_2014","year_2018","year_2022"
"LT",2022,"Young","Clerical",21599.8333333333,22971,5.96912048524952,"LT_Young_Clerical",1,0,0,0,0,0,1
"LT",2022,"Young","Craft",18957,21595.8333333333,12.2191780821918,"LT_Young_Craft",1,0,0,0,0,0,1
"LT",2022,"Young","Elementary",15335.5,17007.5,9.83095693076584,"LT_Young_Elementary",1,0,0,0,0,0,1
"LT",2022,"Young","Managers",35420.5,37962.1666666667,6.69526238843058,"LT_Young_Managers",1,0,1,1,0,0,1
"LT",2022,"Young","Operators",18319.6666666667,21742.8333333333,15.7438849582621,"LT_Young_Operators",1,0,0,0,0,0,1
"LT",2022,"Young","Professionals",28217.5,35250.8333333333,19.9522469917969,"LT_Young_Professionals",1,0,1,0,0,0,1
"LT",2022,"Young","Service",16683.6666666667,19272.8333333333,13.434281415118,"LT_Young_Service",1,0,0,0,0,0,1
"LT",2022,"Young","Technicians",22920.1666666667,25273.3333333333,9.3108678448958,"LT_Young_Technicians",1,0,0,0,0,0,1
"LU",2010,"Young","Clerical",32822.5,34617.5,5.18523867985845,"LU_Young_Clerical",1,0,0,0,0,0,0
"LU",2010,"Young","Craft",24359.5,26477.5,7.9992446416769,"LU_Young_Craft",1,0,0,0,0,0,0
"LU",2010,"Young","Elementary",21388,24557,12.904670765973,"LU_Young_Elementary",1,0,0,0,0,0,0
"LU",2010,"Young","Managers",31918.5,47798,33.2221013431524,"LU_Young_Managers",1,0,1,1,0,0,0
"LU",2010,"Young","Operators",25703,28575,10.0507436570429,"LU_Young_Operators",1,0,0,0,0,0,0
"LU",2010,"Young","Professionals",45222,43763.5,-3.3326859140608,"LU_Young_Professionals",1,0,1,0,0,0,0
"LU",2010,"Young","Service",25321.5,25124,-0.786100939340869,"LU_Young_Service",1,0,0,0,0,0,0
"LU",2010,"Young","Technicians",41337,40754,-1.43053442606861,"LU_Young_Technicians",1,0,0,0,0,0,0
"LU",2014,"Young","Clerical",38073.6666666667,33633,-13.2033023122132,"LU_Young_Clerical",1,0,0,0,1,0,0
"LU",2014,"Young","Craft",21275.6666666667,30256.3333333333,29.6819398693386,"LU_Young_Craft",1,0,0,0,1,0,0
"LU",2014,"Young","Elementary",26776.6666666667,27774,3.59088836081707,"LU_Young_Elementary",1,0,0,0,1,0,0
"LU",2014,"Young","Managers",57770,63564.6666666667,9.11617565314063,"LU_Young_Managers",1,0,1,1,1,0,0
"LU",2014,"Young","Operators",32891.3333333333,34112.3333333333,3.57935057701516,"LU_Young_Operators",1,0,0,0,1,0,0
"LU",2014,"Young","Professionals",52297,45824,-14.1257856145251,"LU_Young_Professionals",1,0,1,0,1,0,0
"LU",2014,"Young","Service",32005.3333333333,30650.6666666667,-4.41969723333913,"LU_Young_Service",1,0,0,0,1,0,0
"LU",2014,"Young","Technicians",45514.6666666667,40840.6666666667,-11.4444752779093,"LU_Young_Technicians",1,0,0,0,1,0,0
"LU",2018,"Mid Career","Agriculture",32911.6666666667,34801.3333333333,5.42986858741046,"LU_Mid Career_Agriculture",0,0,0,0,0,1,0
"LU",2018,"Mid Career","Clerical",47955,48406.6666666667,0.93306707065142,"LU_Mid Career_Clerical",0,0,0,0,0,1,0
"LU",2018,"Mid Career","Craft",36084,39781.3333333333,9.29414130580507,"LU_Mid Career_Craft",0,0,0,0,0,1,0
"LU",2018,"Mid Career","Elementary",27909.3333333333,33467,16.6064083027062,"LU_Mid Career_Elementary",0,0,0,0,0,1,0
"LU",2018,"Mid Career","Managers",101462.666666667,131341.333333333,22.7488680892534,"LU_Mid Career_Managers",0,0,1,1,0,1,0
"LU",2018,"Mid Career","Operators",33438.3333333333,38132.6666666667,12.3105299043689,"LU_Mid Career_Operators",0,0,0,0,0,1,0
"LU",2018,"Mid Career","Professionals",79351.3333333333,78064,-1.64907426385188,"LU_Mid Career_Professionals",0,0,1,0,0,1,0
"LU",2018,"Mid Career","Service",37096,40007.6666666667,7.27777176041258,"LU_Mid Career_Service",0,0,0,0,0,1,0
"LU",2018,"Mid Career","Technicians",63867,59316,-7.67246611369614,"LU_Mid Career_Technicians",0,0,0,0,0,1,0
"LU",2018,"Senior","Clerical",56179.6666666667,54711,-2.68440837613398,"LU_Senior_Clerical",0,1,0,0,0,1,0
"LU",2018,"Senior","Craft",35125,41044.6666666667,14.4224990660581,"LU_Senior_Craft",0,1,0,0,0,1,0
"LU",2018,"Senior","Elementary",31237.3333333333,35237.6666666667,11.3524353674572,"LU_Senior_Elementary",0,1,0,0,0,1,0
"LU",2018,"Senior","Managers",115055.333333333,176955,34.9804564248915,"LU_Senior_Managers",0,1,1,1,0,1,0
"LU",2018,"Senior","Operators",28185,40079.6666666667,29.6775588619333,"LU_Senior_Operators",0,1,0,0,0,1,0
"LU",2018,"Senior","Professionals",94145,99867,5.72962039512552,"LU_Senior_Professionals",0,1,1,0,0,1,0
"LU",2018,"Senior","Service",41925.3333333333,41992,0.158760398806116,"LU_Senior_Service",0,1,0,0,0,1,0
"LU",2018,"Senior","Technicians",79946.3333333333,72085.6666666667,-10.9046181164078,"LU_Senior_Technicians",0,1,0,0,0,1,0
"LU",2018,"Young","Clerical",36170,35356,-2.30229663989139,"LU_Young_Clerical",1,0,0,0,0,1,0
"LU",2018,"Young","Craft",30616,31620.6666666667,3.17724694819844,"LU_Young_Craft",1,0,0,0,0,1,0
"LU",2018,"Young","Elementary",25883,27715.3333333333,6.61126211723955,"LU_Young_Elementary",1,0,0,0,0,1,0
"LU",2018,"Young","Managers",52886,53553.3333333333,1.24610979708702,"LU_Young_Managers",1,0,1,1,0,1,0
"LU",2018,"Young","Operators",30806.6666666667,33415.3333333333,7.80679528360234,"LU_Young_Operators",1,0,0,0,0,1,0
"LU",2018,"Young","Professionals",49406,47064,-4.97620261771205,"LU_Young_Professionals",1,0,1,0,0,1,0
"LU",2018,"Young","Service",30877.6666666667,32006,3.52538065779333,"LU_Young_Service",1,0,0,0,0,1,0
"LU",2018,"Young","Technicians",45510.6666666667,41757,-8.98931117337611,"LU_Young_Technicians",1,0,0,0,0,1,0
"LU",2022,"Mid Career","Agriculture",35138.3333333333,42223,16.7791645943364,"LU_Mid Career_Agriculture",0,0,0,0,0,0,1
"LU",2022,"Mid Career","Clerical",55665.6666666667,53063,-4.90486151681334,"LU_Mid Career_Clerical",0,0,0,0,0,0,1
"LU",2022,"Mid Career","Craft",45065.3333333333,43468.6666666667,-3.67314387374815,"LU_Mid Career_Craft",0,0,0,0,0,0,1
"LU",2022,"Mid Career","Elementary",32218.3333333333,37288.3333333333,13.5967460778617,"LU_Mid Career_Elementary",0,0,0,0,0,0,1
"LU",2022,"Mid Career","Managers",107818.666666667,143886.333333333,25.0667772477812,"LU_Mid Career_Managers",0,0,1,1,0,0,1
"LU",2022,"Mid Career","Operators",39141.3333333333,44625.6666666667,12.2896389969898,"LU_Mid Career_Operators",0,0,0,0,0,0,1
"LU",2022,"Mid Career","Professionals",90349.3333333333,90745.6666666667,0.436751800820619,"LU_Mid Career_Professionals",0,0,1,0,0,0,1
"LU",2022,"Mid Career","Service",40954.6666666667,44960.3333333333,8.90933489520393,"LU_Mid Career_Service",0,0,0,0,0,0,1
"LU",2022,"Mid Career","Technicians",72284,67772.3333333333,-6.65709212707251,"LU_Mid Career_Technicians",0,0,0,0,0,0,1
"LU",2022,"Senior","Clerical",64294,61920,-3.83397932816537,"LU_Senior_Clerical",0,1,0,0,0,0,1
"LU",2022,"Senior","Craft",44213.6666666667,45992,3.86661448367833,"LU_Senior_Craft",0,1,0,0,0,0,1
"LU",2022,"Senior","Elementary",35889.6666666667,40196,10.7133379772448,"LU_Senior_Elementary",0,1,0,0,0,0,1
"LU",2022,"Senior","Managers",149109.666666667,196409,24.0820600549534,"LU_Senior_Managers",0,1,1,1,0,0,1
"LU",2022,"Senior","Professionals",108619,117334,7.42751461639422,"LU_Senior_Professionals",0,1,1,0,0,0,1
"LU",2022,"Senior","Service",47351.6666666667,49622.3333333333,4.57589660569503,"LU_Senior_Service",0,1,0,0,0,0,1
"LU",2022,"Senior","Technicians",91535.6666666667,87338.3333333333,-4.8058317271912,"LU_Senior_Technicians",0,1,0,0,0,0,1
"LU",2022,"Young","Clerical",40457.6666666667,37992.3333333333,-6.48902848820375,"LU_Young_Clerical",1,0,0,0,0,0,1
"LU",2022,"Young","Craft",33998.6666666667,34506.6666666667,1.47217928902628,"LU_Young_Craft",1,0,0,0,0,0,1
"LU",2022,"Young","Elementary",33090.6666666667,31630.3333333333,-4.61687620533032,"LU_Young_Elementary",1,0,0,0,0,0,1
"LU",2022,"Young","Managers",61930,69729.6666666667,11.1855785916086,"LU_Young_Managers",1,0,1,1,0,0,1
"LU",2022,"Young","Operators",35354,37452,5.60183701804977,"LU_Young_Operators",1,0,0,0,0,0,1
"LU",2022,"Young","Professionals",58203.6666666667,54068,-7.64900988878202,"LU_Young_Professionals",1,0,1,0,0,0,1
"LU",2022,"Young","Service",33996,34417.3333333333,1.22418936194941,"LU_Young_Service",1,0,0,0,0,0,1
"LU",2022,"Young","Technicians",53100.6666666667,47007,-12.9633175200857,"LU_Young_Technicians",1,0,0,0,0,0,1
"LV",2010,"Young","Agriculture",3777,6082.5,37.9038224414303,"LV_Young_Agriculture",1,0,0,0,0,0,0
"LV",2010,"Young","Clerical",7624.75,9039.25,15.6484221589181,"LV_Young_Clerical",1,0,0,0,0,0,0
"LV",2010,"Young","Craft",5562,7414.25,24.9822976025896,"LV_Young_Craft",1,0,0,0,0,0,0
"LV",2010,"Young","Elementary",5046.5,6542,22.8599816569856,"LV_Young_Elementary",1,0,0,0,0,0,0
"LV",2010,"Young","Managers",11256,11261.5,0.0488389646139502,"LV_Young_Managers",1,0,1,1,0,0,0
"LV",2010,"Young","Operators",6247,8223.5,24.0347783790357,"LV_Young_Operators",1,0,0,0,0,0,0
"LV",2010,"Young","Professionals",9820.25,12932.25,24.0638713294284,"LV_Young_Professionals",1,0,1,0,0,0,0
"LV",2010,"Young","Service",5787,6514.75,11.1708047123834,"LV_Young_Service",1,0,0,0,0,0,0
"LV",2010,"Young","Technicians",9659.5,10410.75,7.21609874408664,"LV_Young_Technicians",1,0,0,0,0,0,0
"LV",2014,"Young","Clerical",12475.1666666667,12949,3.65922722475353,"LV_Young_Clerical",1,0,0,0,1,0,0
"LV",2014,"Young","Craft",8433.5,10834.5,22.1606903871891,"LV_Young_Craft",1,0,0,0,1,0,0
"LV",2014,"Young","Elementary",7682.33333333333,9417.5,18.4249181488364,"LV_Young_Elementary",1,0,0,0,1,0,0
"LV",2014,"Young","Managers",15045.1666666667,19680.5,23.5529246377548,"LV_Young_Managers",1,0,1,1,1,0,0
"LV",2014,"Young","Operators",8902.5,11414.6666666667,22.0082350192734,"LV_Young_Operators",1,0,0,0,1,0,0
"LV",2014,"Young","Professionals",12301,17272.6666666667,28.7834343278398,"LV_Young_Professionals",1,0,1,0,1,0,0
"LV",2014,"Young","Service",7992.83333333333,8514.66666666667,6.12864077669903,"LV_Young_Service",1,0,0,0,1,0,0
"LV",2014,"Young","Technicians",11847,13818.1666666667,14.2650375713131,"LV_Young_Technicians",1,0,0,0,1,0,0
"LV",2018,"Mid Career","Agriculture",10194.8333333333,11364.5,10.2922844530482,"LV_Mid Career_Agriculture",0,0,0,0,0,1,0
"LV",2018,"Mid Career","Clerical",13950,16454,15.2181840281998,"LV_Mid Career_Clerical",0,0,0,0,0,1,0
"LV",2018,"Mid Career","Craft",11147.3333333333,15683.8333333333,28.9246889047108,"LV_Mid Career_Craft",0,0,0,0,0,1,0
"LV",2018,"Mid Career","Elementary",9115.83333333333,12012,24.1106116106116,"LV_Mid Career_Elementary",0,0,0,0,0,1,0
"LV",2018,"Mid Career","Managers",26823.8333333333,30276.5,11.4037840129033,"LV_Mid Career_Managers",0,0,1,1,0,1,0
"LV",2018,"Mid Career","Operators",11071.8333333333,14847.8333333333,25.4313199456711,"LV_Mid Career_Operators",0,0,0,0,0,1,0
"LV",2018,"Mid Career","Professionals",19228.5,30612.8333333333,37.1881073841581,"LV_Mid Career_Professionals",0,0,1,0,0,1,0
"LV",2018,"Mid Career","Service",9975,12887.8333333333,22.6014199438747,"LV_Mid Career_Service",0,0,0,0,0,1,0
"LV",2018,"Mid Career","Technicians",16704.3333333333,20907.1666666667,20.1023572459205,"LV_Mid Career_Technicians",0,0,0,0,0,1,0
"LV",2018,"Senior","Agriculture",9175.66666666667,9934.33333333333,7.63681508572964,"LV_Senior_Agriculture",0,1,0,0,0,1,0
"LV",2018,"Senior","Clerical",11589.8333333333,15002.1666666667,22.7456034128404,"LV_Senior_Clerical",0,1,0,0,0,1,0
"LV",2018,"Senior","Craft",9648.16666666667,13339.6666666667,27.6731052749944,"LV_Senior_Craft",0,1,0,0,0,1,0
"LV",2018,"Senior","Elementary",7958,9673.33333333333,17.7325982081323,"LV_Senior_Elementary",0,1,0,0,0,1,0
"LV",2018,"Senior","Managers",19758.6666666667,24229.1666666667,18.4509028374892,"LV_Senior_Managers",0,1,1,1,0,1,0
"LV",2018,"Senior","Operators",11202.8333333333,13009.6666666667,13.8883906838505,"LV_Senior_Operators",0,1,0,0,0,1,0
"LV",2018,"Senior","Professionals",16382.8333333333,22122.6666666667,25.9454857762777,"LV_Senior_Professionals",0,1,1,0,0,1,0
"LV",2018,"Senior","Service",8759.66666666667,11054.1666666667,20.7568790049001,"LV_Senior_Service",0,1,0,0,0,1,0
"LV",2018,"Senior","Technicians",13829.8333333333,17441.5,20.7073168401036,"LV_Senior_Technicians",0,1,0,0,0,1,0
"LV",2018,"Young","Clerical",13898,16201.5,14.2178193377156,"LV_Young_Clerical",1,0,0,0,0,1,0
"LV",2018,"Young","Craft",11064.1666666667,15016,26.3174835730776,"LV_Young_Craft",1,0,0,0,0,1,0
"LV",2018,"Young","Elementary",9722.5,12350.5,21.2784907493624,"LV_Young_Elementary",1,0,0,0,0,1,0
"LV",2018,"Young","Managers",19679.6666666667,20642.6666666667,4.665094948973,"LV_Young_Managers",1,0,1,1,0,1,0
"LV",2018,"Young","Operators",10911.8333333333,14883,26.6825684785773,"LV_Young_Operators",1,0,0,0,0,1,0
"LV",2018,"Young","Professionals",17337.3333333333,23742.5,26.9776420624057,"LV_Young_Professionals",1,0,1,0,0,1,0
"LV",2018,"Young","Service",11798.3333333333,14428.8333333333,18.2308571956615,"LV_Young_Service",1,0,0,0,0,1,0
"LV",2018,"Young","Technicians",15272.3333333333,18199.8333333333,16.085312136558,"LV_Young_Technicians",1,0,0,0,0,1,0
"LV",2022,"Mid Career","Agriculture",13344.8333333333,16549,19.361693556509,"LV_Mid Career_Agriculture",0,0,0,0,0,0,1
"LV",2022,"Mid Career","Clerical",17009.8333333333,21297.6666666667,20.1328784060852,"LV_Mid Career_Clerical",0,0,0,0,0,0,1
"LV",2022,"Mid Career","Craft",13190.5,19873.6666666667,33.6282517904765,"LV_Mid Career_Craft",0,0,0,0,0,0,1
"LV",2022,"Mid Career","Elementary",11074.3333333333,15137.6666666667,26.8425340761456,"LV_Mid Career_Elementary",0,0,0,0,0,0,1
"LV",2022,"Mid Career","Managers",33564.3333333333,40089.6666666667,16.2768460700596,"LV_Mid Career_Managers",0,0,1,1,0,0,1
"LV",2022,"Mid Career","Operators",13163.5,18158.3333333333,27.5071133547499,"LV_Mid Career_Operators",0,0,0,0,0,0,1
"LV",2022,"Mid Career","Professionals",28350.5,39275.5,27.8163231531107,"LV_Mid Career_Professionals",0,0,1,0,0,0,1
"LV",2022,"Mid Career","Service",12302.3333333333,16926.5,27.3190953042074,"LV_Mid Career_Service",0,0,0,0,0,0,1
"LV",2022,"Mid Career","Technicians",22255.6666666667,26339.5,15.5045970247474,"LV_Mid Career_Technicians",0,0,0,0,0,0,1
"LV",2022,"Senior","Agriculture",12097.8333333333,14132,14.3940466081706,"LV_Senior_Agriculture",0,1,0,0,0,0,1
"LV",2022,"Senior","Clerical",14853.5,16594.6666666667,10.4923268520006,"LV_Senior_Clerical",0,1,0,0,0,0,1
"LV",2022,"Senior","Craft",11639.6666666667,16394.3333333333,29.0018908972612,"LV_Senior_Craft",0,1,0,0,0,0,1
"LV",2022,"Senior","Elementary",9577.66666666667,12225.6666666667,21.6593505466641,"LV_Senior_Elementary",0,1,0,0,0,0,1
"LV",2022,"Senior","Managers",25700.3333333333,32657.3333333333,21.3030253541828,"LV_Senior_Managers",0,1,1,1,0,0,1
"LV",2022,"Senior","Operators",12608,16665.6666666667,24.3474608476509,"LV_Senior_Operators",0,1,0,0,0,0,1
"LV",2022,"Senior","Professionals",24101.8333333333,34278.6666666667,29.6885331984908,"LV_Senior_Professionals",0,1,1,0,0,0,1
"LV",2022,"Senior","Service",11484.6666666667,12141.1666666667,5.40722335854599,"LV_Senior_Service",0,1,0,0,0,0,1
"LV",2022,"Senior","Technicians",19131.5,22336.3333333333,14.3480726469579,"LV_Senior_Technicians",0,1,0,0,0,0,1
"LV",2022,"Young","Clerical",17854.1666666667,19968.8333333333,10.5898358274978,"LV_Young_Clerical",1,0,0,0,0,0,1
"LV",2022,"Young","Craft",12429.5,17575.3333333333,29.2787239691992,"LV_Young_Craft",1,0,0,0,0,0,1
"LV",2022,"Young","Elementary",12379.5,15123.3333333333,18.1430460656822,"LV_Young_Elementary",1,0,0,0,0,0,1
"LV",2022,"Young","Managers",24420,25319.1666666667,3.55132804528849,"LV_Young_Managers",1,0,1,1,0,0,1
"LV",2022,"Young","Operators",12919.8333333333,17256.6666666667,25.1313502028202,"LV_Young_Operators",1,0,0,0,0,0,1
"LV",2022,"Young","Professionals",23098,29266.3333333333,21.0765498468092,"LV_Young_Professionals",1,0,1,0,0,0,1
"LV",2022,"Young","Service",13871.6666666667,14787.5,6.19329388560158,"LV_Young_Service",1,0,0,0,0,0,1
"LV",2022,"Young","Technicians",20557.6666666667,23268.5,11.6502281338863,"LV_Young_Technicians",1,0,0,0,0,0,1
"ME",2014,"Young","Clerical",6342.83333333333,6862.16666666667,7.56806645131519,"ME_Young_Clerical",1,0,0,0,1,0,0
"ME",2014,"Young","Elementary",5763,6626.33333333333,13.0288243875446,"ME_Young_Elementary",1,0,0,0,1,0,0
"ME",2014,"Young","Professionals",14115.6666666667,13375,-5.53769470404984,"ME_Young_Professionals",1,0,1,0,1,0,0
"ME",2014,"Young","Service",5543.16666666667,6038.83333333333,8.20798719399441,"ME_Young_Service",1,0,0,0,1,0,0
"ME",2014,"Young","Technicians",10177.5,10974,7.25806451612903,"ME_Young_Technicians",1,0,0,0,1,0,0
"MK",2010,"Young","Clerical",9807.5,9235.5,-6.19349250175951,"MK_Young_Clerical",1,0,0,0,0,0,0
"MK",2010,"Young","Craft",5090.5,6270,18.8118022328549,"MK_Young_Craft",1,0,0,0,0,0,0
"MK",2010,"Young","Elementary",5756,6215,7.38535800482703,"MK_Young_Elementary",1,0,0,0,0,0,0
"MK",2010,"Young","Managers",13371,13902.5,3.82305340766049,"MK_Young_Managers",1,0,1,1,0,0,0
"MK",2010,"Young","Operators",4805,6651.5,27.7606554912426,"MK_Young_Operators",1,0,0,0,0,0,0
"MK",2010,"Young","Professionals",12185,13503.5,9.76413522420113,"MK_Young_Professionals",1,0,1,0,0,0,0
"MK",2010,"Young","Service",6217.5,7031.5,11.5764772808078,"MK_Young_Service",1,0,0,0,0,0,0
"MK",2010,"Young","Technicians",9857,10493.5,6.06565969409634,"MK_Young_Technicians",1,0,0,0,0,0,0
"MK",2014,"Young","Clerical",103208,97745,-5.58903268709397,"MK_Young_Clerical",1,0,0,0,1,0,0
"MK",2014,"Young","Craft",74030,90496.6666666667,18.1958819846035,"MK_Young_Craft",1,0,0,0,1,0,0
"MK",2014,"Young","Elementary",74876.6666666667,88811,15.6898732514366,"MK_Young_Elementary",1,0,0,0,1,0,0
"MK",2014,"Young","Managers",168297,175597.666666667,4.15761029474576,"MK_Young_Managers",1,0,1,1,1,0,0
"MK",2014,"Young","Operators",85498.6666666667,97393.6666666667,12.2133198257245,"MK_Young_Operators",1,0,0,0,1,0,0
"MK",2014,"Young","Professionals",153834,174188,11.68507589501,"MK_Young_Professionals",1,0,1,0,1,0,0
"MK",2014,"Young","Service",74847,85362.6666666667,12.3188122832776,"MK_Young_Service",1,0,0,0,1,0,0
"MK",2014,"Young","Technicians",119945,147556.666666667,18.7125849955949,"MK_Young_Technicians",1,0,0,0,1,0,0
"MK",2018,"Mid Career","Clerical",143902.666666667,157308.666666667,8.52209880362599,"MK_Mid Career_Clerical",0,0,0,0,0,1,0
"MK",2018,"Mid Career","Craft",103678.333333333,143312.333333333,27.655679785643,"MK_Mid Career_Craft",0,0,0,0,0,1,0
"MK",2018,"Mid Career","Elementary",110255,126447,12.8053650936756,"MK_Mid Career_Elementary",0,0,0,0,0,1,0
"MK",2018,"Mid Career","Managers",317715.666666667,445100.666666667,28.6193685024062,"MK_Mid Career_Managers",0,0,1,1,0,1,0
"MK",2018,"Mid Career","Operators",96952.3333333333,129571.333333333,25.1745499261668,"MK_Mid Career_Operators",0,0,0,0,0,1,0
"MK",2018,"Mid Career","Professionals",193962,258405,24.9387589249434,"MK_Mid Career_Professionals",0,0,1,0,0,1,0
"MK",2018,"Mid Career","Service",111881.333333333,130116,14.0141617223606,"MK_Mid Career_Service",0,0,0,0,0,1,0
"MK",2018,"Mid Career","Technicians",159770,214691.333333333,25.581532556818,"MK_Mid Career_Technicians",0,0,0,0,0,1,0
"MK",2018,"Senior","Agriculture",114451,97619,-17.2425449963634,"MK_Senior_Agriculture",0,1,0,0,0,1,0
"MK",2018,"Senior","Clerical",140429.333333333,144426,2.76727643683731,"MK_Senior_Clerical",0,1,0,0,0,1,0
"MK",2018,"Senior","Craft",95493.3333333333,141354.666666667,32.4441593721702,"MK_Senior_Craft",0,1,0,0,0,1,0
"MK",2018,"Senior","Elementary",101943,124052.333333333,17.8225856291834,"MK_Senior_Elementary",0,1,0,0,0,1,0
"MK",2018,"Senior","Managers",371058.666666667,474618.666666667,21.8196222089874,"MK_Senior_Managers",0,1,1,1,0,1,0
"MK",2018,"Senior","Operators",94428.6666666667,135429,30.2744119304826,"MK_Senior_Operators",0,1,0,0,0,1,0
"MK",2018,"Senior","Professionals",180557,231511,22.0093213713387,"MK_Senior_Professionals",0,1,1,0,0,1,0
"MK",2018,"Senior","Service",105927,121893,13.0983731633482,"MK_Senior_Service",0,1,0,0,0,1,0
"MK",2018,"Senior","Technicians",156173.333333333,205477.333333333,23.9948607470086,"MK_Senior_Technicians",0,1,0,0,0,1,0
"MK",2018,"Young","Clerical",147146.666666667,143012.666666667,-2.89065304238785,"MK_Young_Clerical",1,0,0,0,0,1,0
"MK",2018,"Young","Craft",109731,128674.666666667,14.7221416284998,"MK_Young_Craft",1,0,0,0,0,1,0
"MK",2018,"Young","Elementary",121031,134196,9.81027750454559,"MK_Young_Elementary",1,0,0,0,0,1,0
"MK",2018,"Young","Operators",98087.3333333333,127978.666666667,23.3564969161527,"MK_Young_Operators",1,0,0,0,0,1,0
"MK",2018,"Young","Professionals",186963.333333333,244829.333333333,23.6352397860823,"MK_Young_Professionals",1,0,1,0,0,1,0
"MK",2018,"Young","Service",117704.333333333,130839,10.0388008672236,"MK_Young_Service",1,0,0,0,0,1,0
"MK",2018,"Young","Technicians",139356.666666667,160095.333333333,12.9539482724876,"MK_Young_Technicians",1,0,0,0,0,1,0
"MT",2010,"Young","Clerical",17189.5,19300,10.9352331606218,"MT_Young_Clerical",1,0,0,0,0,0,0
"MT",2010,"Young","Craft",19831,18890.5,-4.97869299383288,"MT_Young_Craft",1,0,0,0,0,0,0
"MT",2010,"Young","Elementary",15034.5,15124.5,0.59506099375186,"MT_Young_Elementary",1,0,0,0,0,0,0
