"country","year","sector","education","earn_F","earn_M","gender_pay_gap","panel_id","medium_edu","high_edu","industry","construction","services","public_sector","year_2014","year_2018","year_2022"
"LU",2022,"Education Sector","High Education",110610.333333333,108173.666666667,-2.25255068239034,"LU_Education Sector_High Education",0,1,0,0,0,1,0,0,1
"LU",2022,"Education Sector","Low Education",55890.6666666667,59451,5.98868535993227,"LU_Education Sector_Low Education",0,0,0,0,0,1,0,0,1
"LU",2022,"Education Sector","Medium Education",81971,79965,-2.50859751141124,"LU_Education Sector_Medium Education",1,0,0,0,0,1,0,0,1
"LU",2022,"Electricity","High Education",96875.6666666667,89070.6666666667,-8.7627052677275,"LU_Electricity_High Education",0,1,1,0,0,0,0,0,1
"LU",2022,"Electricity","Medium Education",72722.3333333333,80239.6666666667,9.36859990279123,"LU_Electricity_Medium Education",1,0,1,0,0,0,0,0,1
"LU",2022,"Finance","High Education",89526,119468.333333333,25.0629874025195,"LU_Finance_High Education",0,1,0,0,1,0,0,0,1
"LU",2022,"Finance","Low Education",73895.6666666667,81838.3333333333,9.70531332097834,"LU_Finance_Low Education",0,0,0,0,1,0,0,0,1
"LU",2022,"Finance","Medium Education",82530.6666666667,107315.333333333,23.0951774521193,"LU_Finance_Medium Education",1,0,0,0,1,0,0,0,1
"LU",2022,"Health","High Education",91771.6666666667,100647,8.81827906776489,"LU_Health_High Education",0,1,0,0,0,1,0,0,1
"LU",2022,"Health","Low Education",41418.3333333333,31482,-31.5619507443407,"LU_Health_Low Education",0,0,0,0,0,1,0,0,1
"LU",2022,"Health","Medium Education",69174.6666666667,67731.6666666667,-2.13046580870592,"LU_Health_Medium Education",1,0,0,0,0,1,0,0,1
"LU",2022,"Hospitality","High Education",48729,48960.6666666667,0.473168938331445,"LU_Hospitality_High Education",0,1,0,0,1,0,0,0,1
"LU",2022,"Hospitality","Medium Education",36157.6666666667,42997.6666666667,15.9078399603079,"LU_Hospitality_Medium Education",1,0,0,0,1,0,0,0,1
"LU",2022,"IT","High Education",65968,81836.3333333333,19.3903278494882,"LU_IT_High Education",0,1,0,0,1,0,0,0,1
"LU",2022,"IT","Medium Education",59858.6666666667,64521.6666666667,7.22702967995247,"LU_IT_Medium Education",1,0,0,0,1,0,0,0,1
"LU",2022,"Manufacturing","High Education",72584.6666666667,79499.3333333333,8.6977668575837,"LU_Manufacturing_High Education",0,1,1,0,0,0,0,0,1
"LU",2022,"Manufacturing","Low Education",32500.6666666667,43492.3333333333,25.2726534178438,"LU_Manufacturing_Low Education",0,0,1,0,0,0,0,0,1
"LU",2022,"Manufacturing","Medium Education",43055.6666666667,48424.6666666667,11.0873246417115,"LU_Manufacturing_Medium Education",1,0,1,0,0,0,0,0,1
"LU",2022,"Other Services","High Education",80233,80434,0.249894323296119,"LU_Other Services_High Education",0,1,0,0,0,0,0,0,1
"LU",2022,"Other Services","Medium Education",51298.3333333333,60773.3333333333,15.5907196138657,"LU_Other Services_Medium Education",1,0,0,0,0,0,0,0,1
"LU",2022,"Professional","High Education",83976,120550.666666667,30.3396635439594,"LU_Professional_High Education",0,1,0,0,1,0,0,0,1
"LU",2022,"Professional","Low Education",44183,42562.3333333333,-3.80774863533484,"LU_Professional_Low Education",0,0,0,0,1,0,0,0,1
"LU",2022,"Professional","Medium Education",58213,57161,-1.8404156680254,"LU_Professional_Medium Education",1,0,0,0,1,0,0,0,1
"LU",2022,"Public Admin","High Education",120532,130283.333333333,7.48471280542407,"LU_Public Admin_High Education",0,1,0,0,0,1,0,0,1
"LU",2022,"Public Admin","Low Education",62026,65242.6666666667,4.93031145262813,"LU_Public Admin_Low Education",0,0,0,0,0,1,0,0,1
"LU",2022,"Public Admin","Medium Education",79609,82711.3333333333,3.75079594090289,"LU_Public Admin_Medium Education",1,0,0,0,0,1,0,0,1
"LU",2022,"Real Estate","High Education",75732,91430.6666666667,17.1700231869686,"LU_Real Estate_High Education",0,1,0,0,1,0,0,0,1
"LU",2022,"Real Estate","Medium Education",59612.3333333333,65363.3333333333,8.79851088785762,"LU_Real Estate_Medium Education",1,0,0,0,1,0,0,0,1
"LU",2022,"Trade","High Education",57888.3333333333,87220.3333333333,33.6297728740622,"LU_Trade_High Education",0,1,0,0,1,0,0,0,1
"LU",2022,"Trade","Low Education",33787.3333333333,35782.6666666667,5.57625666058053,"LU_Trade_Low Education",0,0,0,0,1,0,0,0,1
"LU",2022,"Trade","Medium Education",38238.6666666667,45333.6666666667,15.6506202160278,"LU_Trade_Medium Education",1,0,0,0,1,0,0,0,1
"LU",2022,"Transport","High Education",66250.3333333333,113263.666666667,41.5078680718442,"LU_Transport_High Education",0,1,0,0,1,0,0,0,1
"LU",2022,"Transport","Medium Education",59997.6666666667,57620,-4.12646071965752,"LU_Transport_Medium Education",1,0,0,0,1,0,0,0,1
"LV",2014,"Admin Services","Low Education",7438.16666666667,10602.6666666667,29.8462650905433,"LV_Admin Services_Low Education",0,0,0,0,1,0,1,0,0
"LV",2014,"Admin Services","Medium Education",8805.83333333333,10206,13.7190541511529,"LV_Admin Services_Medium Education",1,0,0,0,1,0,1,0,0
"LV",2014,"Arts","Low Education",8080.66666666667,9180.5,11.9801027540257,"LV_Arts_Low Education",0,0,0,0,0,0,1,0,0
"LV",2014,"Arts","Medium Education",8845.16666666667,9300.16666666667,4.89238544112113,"LV_Arts_Medium Education",1,0,0,0,0,0,1,0,0
"LV",2014,"Construction","Low Education",8913.33333333333,10984.6666666667,18.8565879711112,"LV_Construction_Low Education",0,0,0,1,0,0,1,0,0
"LV",2014,"Construction","Medium Education",9101.83333333333,11164.5,18.4752265364922,"LV_Construction_Medium Education",1,0,0,1,0,0,1,0,0
"LV",2014,"Education Sector","Medium Education",6301.66666666667,7037.66666666667,10.4580116515891,"LV_Education Sector_Medium Education",1,0,0,0,0,1,1,0,0
"LV",2014,"Electricity","Low Education",6525.33333333333,11640.1666666667,43.941237954783,"LV_Electricity_Low Education",0,0,1,0,0,0,1,0,0
"LV",2014,"Electricity","Medium Education",9250.5,12808,27.7756089943785,"LV_Electricity_Medium Education",1,0,1,0,0,0,1,0,0
"LV",2014,"Finance","Medium Education",14867.5,19770.1666666667,24.7983072137311,"LV_Finance_Medium Education",1,0,0,0,1,0,1,0,0
"LV",2014,"Health","Low Education",6748.66666666667,8120.83333333333,16.8968701898409,"LV_Health_Low Education",0,0,0,0,0,1,1,0,0
"LV",2014,"Health","Medium Education",8834.66666666667,8938.5,1.16164158788761,"LV_Health_Medium Education",1,0,0,0,0,1,1,0,0
"LV",2014,"Hospitality","Low Education",7140.66666666667,7783.16666666667,8.25499475363498,"LV_Hospitality_Low Education",0,0,0,0,1,0,1,0,0
"LV",2014,"Hospitality","Medium Education",7538.83333333333,8973,15.983134588952,"LV_Hospitality_Medium Education",1,0,0,0,1,0,1,0,0
"LV",2014,"IT","Low Education",12271.3333333333,14445,15.0478827737395,"LV_IT_Low Education",0,0,0,0,1,0,1,0,0
"LV",2014,"IT","Medium Education",15386.8333333333,16388.8333333333,6.11391903023399,"LV_IT_Medium Education",1,0,0,0,1,0,1,0,0
"LV",2014,"Manufacturing","Low Education",8961.5,10053,10.8574554859246,"LV_Manufacturing_Low Education",0,0,1,0,0,0,1,0,0
"LV",2014,"Manufacturing","Medium Education",9088.16666666667,10986,17.2750166879058,"LV_Manufacturing_Medium Education",1,0,1,0,0,0,1,0,0
"LV",2014,"Mining","Low Education",12232,11678.3333333333,-4.74097331240188,"LV_Mining_Low Education",0,0,1,0,0,0,1,0,0
"LV",2014,"Mining","Medium Education",10700,13592.6666666667,21.2810829368777,"LV_Mining_Medium Education",1,0,1,0,0,0,1,0,0
"LV",2014,"Other Services","Medium Education",8292,7996.16666666667,-3.6996894345207,"LV_Other Services_Medium Education",1,0,0,0,0,0,1,0,0
"LV",2014,"Professional","Medium Education",9840,13329.3333333333,26.1778533560068,"LV_Professional_Medium Education",1,0,0,0,1,0,1,0,0
"LV",2014,"Public Admin","Low Education",7269.5,9998.33333333333,27.2928821470245,"LV_Public Admin_Low Education",0,0,0,0,0,1,1,0,0
"LV",2014,"Public Admin","Medium Education",9409.5,12164.3333333333,22.6468089770641,"LV_Public Admin_Medium Education",1,0,0,0,0,1,1,0,0
"LV",2014,"Real Estate","Low Education",7916.66666666667,7629,-3.77069952374711,"LV_Real Estate_Low Education",0,0,0,0,1,0,1,0,0
"LV",2014,"Real Estate","Medium Education",7992.16666666667,8518.83333333333,6.18238021638331,"LV_Real Estate_Medium Education",1,0,0,0,1,0,1,0,0
"LV",2014,"Trade","Low Education",7018.66666666667,9886.83333333333,29.009962745065,"LV_Trade_Low Education",0,0,0,0,1,0,1,0,0
"LV",2014,"Trade","Medium Education",8254,9587.5,13.9087353324641,"LV_Trade_Medium Education",1,0,0,0,1,0,1,0,0
"LV",2014,"Transport","Low Education",10803.3333333333,12674.5,14.7632385235446,"LV_Transport_Low Education",0,0,0,0,1,0,1,0,0
"LV",2014,"Transport","Medium Education",10596.5,11256.6666666667,5.86467278649689,"LV_Transport_Medium Education",1,0,0,0,1,0,1,0,0
"LV",2014,"Water","Low Education",7167.16666666667,8915.16666666667,19.6070366977622,"LV_Water_Low Education",0,0,1,0,0,0,1,0,0
"LV",2014,"Water","Medium Education",9160,11398.6666666667,19.639723944321,"LV_Water_Medium Education",1,0,1,0,0,0,1,0,0
"LV",2018,"Admin Services","High Education",19518.8333333333,27728.5,29.6073233916969,"LV_Admin Services_High Education",0,1,0,0,1,0,0,1,0
"LV",2018,"Admin Services","Low Education",10345.3333333333,12253.3333333333,15.5712731229597,"LV_Admin Services_Low Education",0,0,0,0,1,0,0,1,0
"LV",2018,"Admin Services","Medium Education",11155,13838.6666666667,19.392523364486,"LV_Admin Services_Medium Education",1,0,0,0,1,0,0,1,0
"LV",2018,"Arts","High Education",13382.8333333333,15876.6666666667,15.7075372664287,"LV_Arts_High Education",0,1,0,0,0,0,0,1,0
"LV",2018,"Arts","Low Education",8726,10083,13.4582961420212,"LV_Arts_Low Education",0,0,0,0,0,0,0,1,0
"LV",2018,"Arts","Medium Education",10307.8333333333,14979,31.1847697888154,"LV_Arts_Medium Education",1,0,0,0,0,0,0,1,0
"LV",2018,"Construction","High Education",20531.8333333333,19975.1666666667,-2.78679360205587,"LV_Construction_High Education",0,1,0,1,0,0,0,1,0
"LV",2018,"Construction","Low Education",9294.66666666667,13341.5,30.3326712388662,"LV_Construction_Low Education",0,0,0,1,0,0,0,1,0
"LV",2018,"Construction","Medium Education",11274.1666666667,16106.1666666667,30.0009313203017,"LV_Construction_Medium Education",1,0,0,1,0,0,0,1,0
"LV",2018,"Education Sector","High Education",13668.3333333333,17514.3333333333,21.9591572616714,"LV_Education Sector_High Education",0,1,0,0,0,1,0,1,0
"LV",2018,"Education Sector","Low Education",7285,7977.66666666667,8.68257218067104,"LV_Education Sector_Low Education",0,0,0,0,0,1,0,1,0
"LV",2018,"Education Sector","Medium Education",7952.66666666667,9404.33333333333,15.4361464573069,"LV_Education Sector_Medium Education",1,0,0,0,0,1,0,1,0
"LV",2018,"Electricity","High Education",24303.5,27234.3333333333,10.7615387439874,"LV_Electricity_High Education",0,1,1,0,0,0,0,1,0
"LV",2018,"Electricity","Low Education",8137.66666666667,13269.8333333333,38.6754417915322,"LV_Electricity_Low Education",0,0,1,0,0,0,0,1,0
"LV",2018,"Electricity","Medium Education",11285.8333333333,14606,22.7315258569538,"LV_Electricity_Medium Education",1,0,1,0,0,0,0,1,0
"LV",2018,"Finance","High Education",25435,37920.5,32.9254624807162,"LV_Finance_High Education",0,1,0,0,1,0,0,1,0
"LV",2018,"Finance","Medium Education",15919.1666666667,22275.8333333333,28.5361565223897,"LV_Finance_Medium Education",1,0,0,0,1,0,0,1,0
"LV",2018,"Health","High Education",21411.5,28578.1666666667,25.0774192419621,"LV_Health_High Education",0,1,0,0,0,1,0,1,0
"LV",2018,"Health","Low Education",9056.33333333333,10355.3333333333,12.5442606064508,"LV_Health_Low Education",0,0,0,0,0,1,0,1,0
"LV",2018,"Health","Medium Education",11260.1666666667,10733.5,-4.90675610627164,"LV_Health_Medium Education",1,0,0,0,0,1,0,1,0
"LV",2018,"Hospitality","High Education",18707,16131,-15.9692517512863,"LV_Hospitality_High Education",0,1,0,0,1,0,0,1,0
"LV",2018,"Hospitality","Low Education",11666.5,15408.6666666667,24.286116038593,"LV_Hospitality_Low Education",0,0,0,0,1,0,0,1,0
"LV",2018,"Hospitality","Medium Education",9468.5,13372.3333333333,29.1933594236857,"LV_Hospitality_Medium Education",1,0,0,0,1,0,0,1,0
"LV",2018,"IT","High Education",24684.3333333333,34885.8333333333,29.2425292023983,"LV_IT_High Education",0,1,0,0,1,0,0,1,0
"LV",2018,"IT","Medium Education",17405.6666666667,22712.3333333333,23.3646917240266,"LV_IT_Medium Education",1,0,0,0,1,0,0,1,0
"LV",2018,"Manufacturing","High Education",17760.6666666667,21364.6666666667,16.8689736948856,"LV_Manufacturing_High Education",0,1,1,0,0,0,0,1,0
"LV",2018,"Manufacturing","Low Education",10164.8333333333,13522.3333333333,24.8292947469618,"LV_Manufacturing_Low Education",0,0,1,0,0,0,0,1,0
"LV",2018,"Manufacturing","Medium Education",10659.5,14209.5,24.9832858299025,"LV_Manufacturing_Medium Education",1,0,1,0,0,0,0,1,0
"LV",2018,"Mining","High Education",22441.6666666667,24387,7.9769275980372,"LV_Mining_High Education",0,1,1,0,0,0,0,1,0
"LV",2018,"Mining","Low Education",18228.3333333333,19291.3333333333,5.51024639734596,"LV_Mining_Low Education",0,0,1,0,0,0,0,1,0
"LV",2018,"Mining","Medium Education",12966.6666666667,16667.6666666667,22.2046677199368,"LV_Mining_Medium Education",1,0,1,0,0,0,0,1,0
"LV",2018,"Other Services","High Education",17116.8333333333,18504.8333333333,7.5007430491133,"LV_Other Services_High Education",0,1,0,0,0,0,0,1,0
"LV",2018,"Other Services","Medium Education",9696.66666666667,10389.5,6.66859168712002,"LV_Other Services_Medium Education",1,0,0,0,0,0,0,1,0
"LV",2018,"Professional","High Education",21978.1666666667,26565.1666666667,17.2669724137498,"LV_Professional_High Education",0,1,0,0,1,0,0,1,0
"LV",2018,"Professional","Medium Education",15293.3333333333,17912.3333333333,14.6212107114279,"LV_Professional_Medium Education",1,0,0,0,1,0,0,1,0
"LV",2018,"Public Admin","High Education",18581.8333333333,21211.1666666667,12.3959863908162,"LV_Public Admin_High Education",0,1,0,0,0,1,0,1,0
"LV",2018,"Public Admin","Low Education",8367.66666666667,18485.6666666667,54.7342986457977,"LV_Public Admin_Low Education",0,0,0,0,0,1,0,1,0
"LV",2018,"Public Admin","Medium Education",12455.3333333333,15792,21.128841607565,"LV_Public Admin_Medium Education",1,0,0,0,0,1,0,1,0
"LV",2018,"Real Estate","High Education",19796.6666666667,24373.5,18.7779077003029,"LV_Real Estate_High Education",0,1,0,0,1,0,0,1,0
"LV",2018,"Real Estate","Low Education",9455.83333333333,9622.16666666667,1.72864739403806,"LV_Real Estate_Low Education",0,0,0,0,1,0,0,1,0
"LV",2018,"Real Estate","Medium Education",9921.5,11514.5,13.8347301228885,"LV_Real Estate_Medium Education",1,0,0,0,1,0,0,1,0
"LV",2018,"Trade","High Education",17023.8333333333,23596.3333333333,27.8539038551187,"LV_Trade_High Education",0,1,0,0,1,0,0,1,0
"LV",2018,"Trade","Low Education",8711.5,11602.5,24.9170437405732,"LV_Trade_Low Education",0,0,0,0,1,0,0,1,0
"LV",2018,"Trade","Medium Education",10416.3333333333,14569.3333333333,28.5050791617095,"LV_Trade_Medium Education",1,0,0,0,1,0,0,1,0
"LV",2018,"Transport","High Education",19067.5,23751.8333333333,19.7219863729817,"LV_Transport_High Education",0,1,0,0,1,0,0,1,0
"LV",2018,"Transport","Low Education",12622.8333333333,14503.8333333333,12.9689852108063,"LV_Transport_Low Education",0,0,0,0,1,0,0,1,0
"LV",2018,"Transport","Medium Education",13053.1666666667,14538.5,10.2165514553313,"LV_Transport_Medium Education",1,0,0,0,1,0,0,1,0
"LV",2018,"Water","High Education",16255.8333333333,26602,38.8924391649751,"LV_Water_High Education",0,1,1,0,0,0,0,1,0
"LV",2018,"Water","Low Education",9310.5,12502.1666666667,25.5289083225574,"LV_Water_Low Education",0,0,1,0,0,0,0,1,0
"LV",2018,"Water","Medium Education",10816.5,13680.5,20.9349073498776,"LV_Water_Medium Education",1,0,1,0,0,0,0,1,0
"LV",2022,"Admin Services","High Education",23238,24136.5,3.72257783854329,"LV_Admin Services_High Education",0,1,0,0,1,0,0,0,1
"LV",2022,"Admin Services","Low Education",11925,13699,12.9498503540404,"LV_Admin Services_Low Education",0,0,0,0,1,0,0,0,1
"LV",2022,"Admin Services","Medium Education",12571.3333333333,15209.3333333333,17.3446129569563,"LV_Admin Services_Medium Education",1,0,0,0,1,0,0,0,1
"LV",2022,"Arts","High Education",16810,22932.6666666667,26.6984505363528,"LV_Arts_High Education",0,1,0,0,0,0,0,0,1
"LV",2022,"Arts","Low Education",10776.8333333333,16140.1666666667,33.2297270784069,"LV_Arts_Low Education",0,0,0,0,0,0,0,0,1
"LV",2022,"Arts","Medium Education",11918.3333333333,21409.3333333333,44.3311328392601,"LV_Arts_Medium Education",1,0,0,0,0,0,0,0,1
"LV",2022,"Construction","High Education",21224,28334.3333333333,25.0944084326436,"LV_Construction_High Education",0,1,0,1,0,0,0,0,1
"LV",2022,"Construction","Low Education",11960.3333333333,17503.3333333333,31.6682536659684,"LV_Construction_Low Education",0,0,0,1,0,0,0,0,1
"LV",2022,"Construction","Medium Education",15570,18675.1666666667,16.6272500914762,"LV_Construction_Medium Education",1,0,0,1,0,0,0,0,1
"LV",2022,"Education Sector","High Education",17625.6666666667,22183.6666666667,20.5466484350348,"LV_Education Sector_High Education",0,1,0,0,0,1,0,0,1
"LV",2022,"Education Sector","Low Education",8302.66666666667,9489.66666666667,12.508342407531,"LV_Education Sector_Low Education",0,0,0,0,0,1,0,0,1
"LV",2022,"Education Sector","Medium Education",9189.83333333333,10811.1666666667,14.9968396873603,"LV_Education Sector_Medium Education",1,0,0,0,0,1,0,0,1
"LV",2022,"Electricity","High Education",27814.6666666667,36541.1666666667,23.8812845785803,"LV_Electricity_High Education",0,1,1,0,0,0,0,0,1
"LV",2022,"Electricity","Low Education",12249.3333333333,15238,19.6132475827974,"LV_Electricity_Low Education",0,0,1,0,0,0,0,0,1
"LV",2022,"Electricity","Medium Education",14605.6666666667,18149.8333333333,19.5272683863029,"LV_Electricity_Medium Education",1,0,1,0,0,0,0,0,1
"LV",2022,"Finance","High Education",30865.5,46046,32.9681188376841,"LV_Finance_High Education",0,1,0,0,1,0,0,0,1
"LV",2022,"Finance","Low Education",17672,20233.5,12.6596980255517,"LV_Finance_Low Education",0,0,0,0,1,0,0,0,1
"LV",2022,"Finance","Medium Education",21389.3333333333,30729.1666666667,30.3940338983051,"LV_Finance_Medium Education",1,0,0,0,1,0,0,0,1
"LV",2022,"Health","High Education",35191.1666666667,54781.8333333333,35.7612468853726,"LV_Health_High Education",0,1,0,0,0,1,0,0,1
"LV",2022,"Health","Low Education",11259,11629.8333333333,3.18863841556916,"LV_Health_Low Education",0,0,0,0,0,1,0,0,1
"LV",2022,"Health","Medium Education",15760.5,15384.1666666667,-2.44623801527545,"LV_Health_Medium Education",1,0,0,0,0,1,0,0,1
"LV",2022,"Hospitality","High Education",17055.5,21773.8333333333,21.6697412031261,"LV_Hospitality_High Education",0,1,0,0,1,0,0,0,1
"LV",2022,"Hospitality","Low Education",11099.6666666667,13753,19.292760367435,"LV_Hospitality_Low Education",0,0,0,0,1,0,0,0,1
"LV",2022,"Hospitality","Medium Education",11930.3333333333,15742.1666666667,24.2141594232052,"LV_Hospitality_Medium Education",1,0,0,0,1,0,0,0,1
"LV",2022,"IT","High Education",31288.5,43739.8333333333,28.4668056195916,"LV_IT_High Education",0,1,0,0,1,0,0,0,1
"LV",2022,"IT","Low Education",31115.6666666667,22894.5,-35.9089155328427,"LV_IT_Low Education",0,0,0,0,1,0,0,0,1
