"country","year","sector","occupation","earn_F","earn_M","gender_pay_gap","panel_id","industry","construction","services","public_sector","high_skill","managerial","year_2014","year_2018","year_2022"
"LU",2022,"Construction","Professionals",64441.6666666667,74966,14.0388087043904,"LU_Construction_Professionals",0,1,0,0,1,0,0,0,1
"LU",2022,"Construction","Technicians",51480,58050.6666666667,11.3188479029813,"LU_Construction_Technicians",0,1,0,0,0,0,0,0,1
"LU",2022,"Education Sector","Clerical",65611.3333333333,62701,-4.64160592866673,"LU_Education Sector_Clerical",0,0,0,1,0,0,0,0,1
"LU",2022,"Education Sector","Craft",71660,76581.3333333333,6.42628316735148,"LU_Education Sector_Craft",0,0,0,1,0,0,0,0,1
"LU",2022,"Education Sector","Elementary",57280,60737,5.69175296771326,"LU_Education Sector_Elementary",0,0,0,1,0,0,0,0,1
"LU",2022,"Education Sector","Managers",133873.333333333,150397,10.9866996460479,"LU_Education Sector_Managers",0,0,0,1,1,1,0,0,1
"LU",2022,"Education Sector","Professionals",109586.333333333,107277.666666667,-2.15204780118881,"LU_Education Sector_Professionals",0,0,0,1,1,0,0,0,1
"LU",2022,"Finance","Managers",139834.333333333,177718,21.3167302505467,"LU_Finance_Managers",0,0,1,0,1,1,0,0,1
"LU",2022,"Finance","Professionals",81807.6666666667,97299.6666666667,15.9219456044728,"LU_Finance_Professionals",0,0,1,0,1,0,0,0,1
"LU",2022,"Health","Elementary",39039.6666666667,31276.3333333333,-24.8217502051604,"LU_Health_Elementary",0,0,0,1,0,0,0,0,1
"LU",2022,"Health","Professionals",103118.666666667,111726,7.70396625076824,"LU_Health_Professionals",0,0,0,1,1,0,0,0,1
"LU",2022,"Health","Service",51539,50477,-2.10392852190106,"LU_Health_Service",0,0,0,1,0,0,0,0,1
"LU",2022,"Health","Technicians",80780.6666666667,82270.6666666667,1.81109508451777,"LU_Health_Technicians",0,0,0,1,0,0,0,0,1
"LU",2022,"Hospitality","Clerical",38464.6666666667,34862.6666666667,-10.3319692507745,"LU_Hospitality_Clerical",0,0,1,0,0,0,0,0,1
"LU",2022,"Hospitality","Managers",75114.6666666667,72997,-2.9010324625213,"LU_Hospitality_Managers",0,0,1,0,1,1,0,0,1
"LU",2022,"Hospitality","Professionals",54390.6666666667,50617,-7.45533450553503,"LU_Hospitality_Professionals",0,0,1,0,1,0,0,0,1
"LU",2022,"Hospitality","Service",32035,36891.6666666667,13.1646713349898,"LU_Hospitality_Service",0,0,1,0,0,0,0,0,1
"LU",2022,"Hospitality","Technicians",40146,48227.6666666667,16.7573246338547,"LU_Hospitality_Technicians",0,0,1,0,0,0,0,0,1
"LU",2022,"IT","Managers",85463,117937.666666667,27.5354495171178,"LU_IT_Managers",0,0,1,0,1,1,0,0,1
"LU",2022,"IT","Professionals",63507.6666666667,72796.6666666667,12.7601996428408,"LU_IT_Professionals",0,0,1,0,1,0,0,0,1
"LU",2022,"Manufacturing","Clerical",48592.6666666667,49429.6666666667,1.69331508068704,"LU_Manufacturing_Clerical",1,0,0,0,0,0,0,0,1
"LU",2022,"Manufacturing","Craft",34544.3333333333,42932,19.5370974253859,"LU_Manufacturing_Craft",1,0,0,0,0,0,0,0,1
"LU",2022,"Manufacturing","Elementary",31264.3333333333,41067,23.8699361206484,"LU_Manufacturing_Elementary",1,0,0,0,0,0,0,0,1
"LU",2022,"Manufacturing","Managers",98272.3333333333,128500.333333333,23.5236743873557,"LU_Manufacturing_Managers",1,0,0,0,1,1,0,0,1
"LU",2022,"Manufacturing","Operators",53959,49273,-9.5102794633978,"LU_Manufacturing_Operators",1,0,0,0,0,0,0,0,1
"LU",2022,"Manufacturing","Professionals",61853.6666666667,68634.3333333333,9.879409236388,"LU_Manufacturing_Professionals",1,0,0,0,1,0,0,0,1
"LU",2022,"Manufacturing","Service",35679.3333333333,47941,25.5765767644952,"LU_Manufacturing_Service",1,0,0,0,0,0,0,0,1
"LU",2022,"Manufacturing","Technicians",47360,60490,21.706067118532,"LU_Manufacturing_Technicians",1,0,0,0,0,0,0,0,1
"LU",2022,"Other Services","Elementary",35974.3333333333,36261,0.790564702205301,"LU_Other Services_Elementary",0,0,0,0,0,0,0,0,1
"LU",2022,"Other Services","Professionals",80413,77563,-3.67443239689027,"LU_Other Services_Professionals",0,0,0,0,1,0,0,0,1
"LU",2022,"Other Services","Service",40345,37395,-7.88875518117395,"LU_Other Services_Service",0,0,0,0,0,0,0,0,1
"LU",2022,"Other Services","Technicians",60573,79086.3333333333,23.4090171500343,"LU_Other Services_Technicians",0,0,0,0,0,0,0,0,1
"LU",2022,"Professional","Elementary",31105.6666666667,33519.3333333333,7.20081942759403,"LU_Professional_Elementary",0,0,1,0,0,0,0,0,1
"LU",2022,"Professional","Managers",126173.333333333,207675,39.2448136110108,"LU_Professional_Managers",0,0,1,0,1,1,0,0,1
"LU",2022,"Professional","Professionals",75304.3333333333,91209.3333333333,17.437908401187,"LU_Professional_Professionals",0,0,1,0,1,0,0,0,1
"LU",2022,"Public Admin","Clerical",77844.3333333333,78038,0.248169695105809,"LU_Public Admin_Clerical",0,0,0,1,0,0,0,0,1
"LU",2022,"Public Admin","Craft",74671,78418.6666666667,4.77904920597137,"LU_Public Admin_Craft",0,0,0,1,0,0,0,0,1
"LU",2022,"Public Admin","Elementary",56759,63407,10.4846468055577,"LU_Public Admin_Elementary",0,0,0,1,0,0,0,0,1
"LU",2022,"Public Admin","Managers",135689.666666667,142297,4.64333986895953,"LU_Public Admin_Managers",0,0,0,1,1,1,0,0,1
"LU",2022,"Public Admin","Professionals",113120,117302.666666667,3.56570467281222,"LU_Public Admin_Professionals",0,0,0,1,1,0,0,0,1
"LU",2022,"Public Admin","Service",84447,90863.6666666667,7.06186191033454,"LU_Public Admin_Service",0,0,0,1,0,0,0,0,1
"LU",2022,"Public Admin","Technicians",81608.6666666667,77867.3333333333,-4.80475338396077,"LU_Public Admin_Technicians",0,0,0,1,0,0,0,0,1
"LU",2022,"Real Estate","Managers",93692.3333333333,131942,28.9897581260453,"LU_Real Estate_Managers",0,0,1,0,1,1,0,0,1
"LU",2022,"Real Estate","Professionals",78040.6666666667,93612.6666666667,16.634501029063,"LU_Real Estate_Professionals",0,0,1,0,1,0,0,0,1
"LU",2022,"Trade","Agriculture",39143,36069.3333333333,-8.52155108679579,"LU_Trade_Agriculture",0,0,1,0,0,0,0,0,1
"LU",2022,"Trade","Clerical",41248.6666666667,42205.6666666667,2.26746803351841,"LU_Trade_Clerical",0,0,1,0,0,0,0,0,1
"LU",2022,"Trade","Managers",70336,130675,46.1748612971111,"LU_Trade_Managers",0,0,1,0,1,1,0,0,1
"LU",2022,"Trade","Professionals",61492.3333333333,77282,20.4312345263666,"LU_Trade_Professionals",0,0,1,0,1,0,0,0,1
"LU",2022,"Trade","Service",35566,39081.3333333333,8.99491658421753,"LU_Trade_Service",0,0,1,0,0,0,0,0,1
"LU",2022,"Trade","Technicians",49907.3333333333,60984.3333333333,18.1636813826502,"LU_Trade_Technicians",0,0,1,0,0,0,0,0,1
"LU",2022,"Transport","Clerical",50714,52107,2.67334523192661,"LU_Transport_Clerical",0,0,1,0,0,0,0,0,1
"LU",2022,"Transport","Operators",36811.3333333333,40632,9.40309772264881,"LU_Transport_Operators",0,0,1,0,0,0,0,0,1
"LU",2022,"Transport","Technicians",86544.6666666667,95827.3333333333,9.68686735169505,"LU_Transport_Technicians",0,0,1,0,0,0,0,0,1
"LV",2010,"Admin Services","Agriculture",5147,4582.5,-12.3186033824332,"LV_Admin Services_Agriculture",0,0,1,0,0,0,0,0,0
"LV",2010,"Admin Services","Clerical",10012.5,13755.25,27.2096108758474,"LV_Admin Services_Clerical",0,0,1,0,0,0,0,0,0
"LV",2010,"Admin Services","Craft",8294.25,9026.5,8.11222511493935,"LV_Admin Services_Craft",0,0,1,0,0,0,0,0,0
"LV",2010,"Admin Services","Elementary",6151.75,7246,15.1014352746343,"LV_Admin Services_Elementary",0,0,1,0,0,0,0,0,0
"LV",2010,"Admin Services","Managers",13835,18119,23.643688945306,"LV_Admin Services_Managers",0,0,1,0,1,1,0,0,0
"LV",2010,"Admin Services","Operators",8141.75,11286.5,27.8629335932308,"LV_Admin Services_Operators",0,0,1,0,0,0,0,0,0
"LV",2010,"Admin Services","Professionals",13075.25,17398.5,24.8484064718223,"LV_Admin Services_Professionals",0,0,1,0,1,0,0,0,0
"LV",2010,"Admin Services","Service",8530,7511.75,-13.555429826605,"LV_Admin Services_Service",0,0,1,0,0,0,0,0,0
"LV",2010,"Admin Services","Technicians",11254.5,14293.75,21.2627896808045,"LV_Admin Services_Technicians",0,0,1,0,0,0,0,0,0
"LV",2010,"Arts","Agriculture",5796.5,7733.5,25.0468739897847,"LV_Arts_Agriculture",0,0,0,0,0,0,0,0,0
"LV",2010,"Arts","Clerical",8702.5,9308.25,6.50766792898773,"LV_Arts_Clerical",0,0,0,0,0,0,0,0,0
"LV",2010,"Arts","Elementary",5097.25,5193,1.84382823031003,"LV_Arts_Elementary",0,0,0,0,0,0,0,0,0
"LV",2010,"Arts","Managers",10766,14288.25,24.6513743810474,"LV_Arts_Managers",0,0,0,0,1,1,0,0,0
"LV",2010,"Arts","Professionals",8942.5,10307.25,13.2406801038104,"LV_Arts_Professionals",0,0,0,0,1,0,0,0,0
"LV",2010,"Arts","Service",6393.5,7181.5,10.9726380282671,"LV_Arts_Service",0,0,0,0,0,0,0,0,0
"LV",2010,"Arts","Technicians",7716,8502.25,9.24755211855685,"LV_Arts_Technicians",0,0,0,0,0,0,0,0,0
"LV",2010,"Construction","Clerical",7398.25,10890.5,32.0669390753409,"LV_Construction_Clerical",0,1,0,0,0,0,0,0,0
"LV",2010,"Construction","Craft",7880.25,8507.25,7.37018425460637,"LV_Construction_Craft",0,1,0,0,0,0,0,0,0
"LV",2010,"Construction","Elementary",6487.5,8093.75,19.8455598455598,"LV_Construction_Elementary",0,1,0,0,0,0,0,0,0
"LV",2010,"Construction","Managers",12153.75,13632,10.8439700704225,"LV_Construction_Managers",0,1,0,0,1,1,0,0,0
"LV",2010,"Construction","Operators",9483.5,9175.5,-3.35676529889379,"LV_Construction_Operators",0,1,0,0,0,0,0,0,0
"LV",2010,"Construction","Professionals",10985.75,13835,20.5945066859415,"LV_Construction_Professionals",0,1,0,0,1,0,0,0,0
"LV",2010,"Construction","Service",5956,6013.75,0.960299314071918,"LV_Construction_Service",0,1,0,0,0,0,0,0,0
"LV",2010,"Construction","Technicians",10632.25,12993.75,18.1741221741222,"LV_Construction_Technicians",0,1,0,0,0,0,0,0,0
"LV",2010,"Education Sector","Agriculture",5362,4778.5,-12.2109448571728,"LV_Education Sector_Agriculture",0,0,0,1,0,0,0,0,0
"LV",2010,"Education Sector","Clerical",7072.5,6211.5,-13.8613861386139,"LV_Education Sector_Clerical",0,0,0,1,0,0,0,0,0
"LV",2010,"Education Sector","Craft",5433.5,5448.75,0.279880706584079,"LV_Education Sector_Craft",0,0,0,1,0,0,0,0,0
"LV",2010,"Education Sector","Elementary",4587.75,4758.5,3.58831564568667,"LV_Education Sector_Elementary",0,0,0,1,0,0,0,0,0
"LV",2010,"Education Sector","Managers",14157.25,15842.5,10.6375256430488,"LV_Education Sector_Managers",0,0,0,1,1,1,0,0,0
"LV",2010,"Education Sector","Operators",5097,6076.75,16.1229275517341,"LV_Education Sector_Operators",0,0,0,1,0,0,0,0,0
"LV",2010,"Education Sector","Professionals",10306.5,13162.5,21.6980056980057,"LV_Education Sector_Professionals",0,0,0,1,1,0,0,0,0
"LV",2010,"Education Sector","Service",5151,7306.25,29.4987168520103,"LV_Education Sector_Service",0,0,0,1,0,0,0,0,0
"LV",2010,"Education Sector","Technicians",7669,7966.5,3.73438774869767,"LV_Education Sector_Technicians",0,0,0,1,0,0,0,0,0
"LV",2010,"Electricity","Agriculture",6518,8585,24.0768782760629,"LV_Electricity_Agriculture",1,0,0,0,0,0,0,0,0
"LV",2010,"Electricity","Clerical",10410.25,13828.75,24.7202386332821,"LV_Electricity_Clerical",1,0,0,0,0,0,0,0,0
"LV",2010,"Electricity","Craft",9633.75,10671,9.72026989035704,"LV_Electricity_Craft",1,0,0,0,0,0,0,0,0
"LV",2010,"Electricity","Elementary",4906.75,6940,29.2975504322767,"LV_Electricity_Elementary",1,0,0,0,0,0,0,0,0
"LV",2010,"Electricity","Managers",15166.5,20722.75,26.8123197934637,"LV_Electricity_Managers",1,0,0,0,1,1,0,0,0
"LV",2010,"Electricity","Operators",8564,9359.5,8.49938565094289,"LV_Electricity_Operators",1,0,0,0,0,0,0,0,0
"LV",2010,"Electricity","Professionals",15190,19391.75,21.6677195198989,"LV_Electricity_Professionals",1,0,0,0,1,0,0,0,0
"LV",2010,"Electricity","Service",5622.5,9371.5,40.0042682601505,"LV_Electricity_Service",1,0,0,0,0,0,0,0,0
"LV",2010,"Electricity","Technicians",11289,15822.5,28.6522357402433,"LV_Electricity_Technicians",1,0,0,0,0,0,0,0,0
"LV",2010,"Finance","Clerical",11796.25,13947.5,15.4239110951783,"LV_Finance_Clerical",0,0,1,0,0,0,0,0,0
"LV",2010,"Finance","Elementary",5978.75,8083.5,26.0376074720109,"LV_Finance_Elementary",0,0,1,0,0,0,0,0,0
"LV",2010,"Finance","Managers",29925.25,50259.25,40.458224108,"LV_Finance_Managers",0,0,1,0,1,1,0,0,0
"LV",2010,"Finance","Professionals",20759.5,27677.75,24.9957095500899,"LV_Finance_Professionals",0,0,1,0,1,0,0,0,0
"LV",2010,"Finance","Service",10788,18980.5,43.1627196333079,"LV_Finance_Service",0,0,1,0,0,0,0,0,0
"LV",2010,"Finance","Technicians",16289.5,22050,26.124716553288,"LV_Finance_Technicians",0,0,1,0,0,0,0,0,0
"LV",2010,"Health","Clerical",7964.5,9105.75,12.5332894050463,"LV_Health_Clerical",0,0,0,1,0,0,0,0,0
"LV",2010,"Health","Craft",5913.5,7020,15.7621082621083,"LV_Health_Craft",0,0,0,1,0,0,0,0,0
"LV",2010,"Health","Elementary",5264.25,5288.5,0.458542119693675,"LV_Health_Elementary",0,0,0,1,0,0,0,0,0
"LV",2010,"Health","Managers",16632,17685,5.95419847328244,"LV_Health_Managers",0,0,0,1,1,1,0,0,0
"LV",2010,"Health","Operators",5703,8296.5,31.2601699511842,"LV_Health_Operators",0,0,0,1,0,0,0,0,0
"LV",2010,"Health","Professionals",12846.75,18447.25,30.3595386846278,"LV_Health_Professionals",0,0,0,1,1,0,0,0,0
"LV",2010,"Health","Service",6241.75,6343.75,1.60788177339901,"LV_Health_Service",0,0,0,1,0,0,0,0,0
"LV",2010,"Health","Technicians",9638.75,10476.5,7.99646828616427,"LV_Health_Technicians",0,0,0,1,0,0,0,0,0
"LV",2010,"Hospitality","Agriculture",7958.5,6790.5,-17.2005006995067,"LV_Hospitality_Agriculture",0,0,1,0,0,0,0,0,0
"LV",2010,"Hospitality","Clerical",7465.25,8899.5,16.116073936738,"LV_Hospitality_Clerical",0,0,1,0,0,0,0,0,0
"LV",2010,"Hospitality","Craft",6072.75,9923,38.8012697772851,"LV_Hospitality_Craft",0,0,1,0,0,0,0,0,0
"LV",2010,"Hospitality","Elementary",6055.5,10297.5,41.1944646758922,"LV_Hospitality_Elementary",0,0,1,0,0,0,0,0,0
"LV",2010,"Hospitality","Managers",8232.75,8564,3.86793554413825,"LV_Hospitality_Managers",0,0,1,0,1,1,0,0,0
"LV",2010,"Hospitality","Operators",9070,10618,14.5790167639857,"LV_Hospitality_Operators",0,0,1,0,0,0,0,0,0
"LV",2010,"Hospitality","Professionals",8801.75,11292,22.0532235210769,"LV_Hospitality_Professionals",0,0,1,0,1,0,0,0,0
"LV",2010,"Hospitality","Service",6178.5,7753,20.3082677673159,"LV_Hospitality_Service",0,0,1,0,0,0,0,0,0
"LV",2010,"Hospitality","Technicians",8109,10519.25,22.9127551869192,"LV_Hospitality_Technicians",0,0,1,0,0,0,0,0,0
"LV",2010,"IT","Clerical",10904.5,9562.5,-14.0339869281046,"LV_IT_Clerical",0,0,1,0,0,0,0,0,0
"LV",2010,"IT","Craft",5491,9113,39.7454186327225,"LV_IT_Craft",0,0,1,0,0,0,0,0,0
"LV",2010,"IT","Elementary",7212,5932.5,-21.5676359039191,"LV_IT_Elementary",0,0,1,0,0,0,0,0,0
"LV",2010,"IT","Managers",21145.5,27820,23.9917325664989,"LV_IT_Managers",0,0,1,0,1,1,0,0,0
"LV",2010,"IT","Operators",6865,9224.5,25.5786221475419,"LV_IT_Operators",0,0,1,0,0,0,0,0,0
"LV",2010,"IT","Professionals",15559,21752.75,28.473411407753,"LV_IT_Professionals",0,0,1,0,1,0,0,0,0
"LV",2010,"IT","Service",6861,9622.75,28.7002156348237,"LV_IT_Service",0,0,1,0,0,0,0,0,0
"LV",2010,"IT","Technicians",13736.25,14448.25,4.92793244856644,"LV_IT_Technicians",0,0,1,0,0,0,0,0,0
"LV",2010,"Manufacturing","Agriculture",8437,8833.5,4.48859455481972,"LV_Manufacturing_Agriculture",1,0,0,0,0,0,0,0,0
"LV",2010,"Manufacturing","Clerical",8248,10700.25,22.9176888390458,"LV_Manufacturing_Clerical",1,0,0,0,0,0,0,0,0
"LV",2010,"Manufacturing","Craft",6918.5,9214,24.9131756023443,"LV_Manufacturing_Craft",1,0,0,0,0,0,0,0,0
"LV",2010,"Manufacturing","Elementary",6414.5,7323.75,12.4150878989589,"LV_Manufacturing_Elementary",1,0,0,0,0,0,0,0,0
"LV",2010,"Manufacturing","Managers",12540.5,15289,17.976976911505,"LV_Manufacturing_Managers",1,0,0,0,1,1,0,0,0
"LV",2010,"Manufacturing","Operators",7198.25,8987.5,19.9082058414465,"LV_Manufacturing_Operators",1,0,0,0,0,0,0,0,0
"LV",2010,"Manufacturing","Professionals",11350.75,14099.25,19.4939447133713,"LV_Manufacturing_Professionals",1,0,0,0,1,0,0,0,0
"LV",2010,"Manufacturing","Service",5301,7229.25,26.6728913787737,"LV_Manufacturing_Service",1,0,0,0,0,0,0,0,0
"LV",2010,"Manufacturing","Technicians",9791,11407,14.1667397212238,"LV_Manufacturing_Technicians",1,0,0,0,0,0,0,0,0
"LV",2010,"Mining","Clerical",13252,11072.25,-19.6866038971302,"LV_Mining_Clerical",1,0,0,0,0,0,0,0,0
"LV",2010,"Mining","Managers",13694.25,21010,34.8203236554022,"LV_Mining_Managers",1,0,0,0,1,1,0,0,0
"LV",2010,"Mining","Professionals",18299.75,22395,18.2864478678276,"LV_Mining_Professionals",1,0,0,0,1,0,0,0,0
"LV",2010,"Mining","Service",5606.25,5660.5,0.958395901422136,"LV_Mining_Service",1,0,0,0,0,0,0,0,0
"LV",2010,"Mining","Technicians",16645.5,12914,-28.8949976769398,"LV_Mining_Technicians",1,0,0,0,0,0,0,0,0
"LV",2010,"Other Services","Clerical",7546.75,10155.75,25.689880117175,"LV_Other Services_Clerical",0,0,0,0,0,0,0,0,0
"LV",2010,"Other Services","Craft",4188,6849,38.8523872098117,"LV_Other Services_Craft",0,0,0,0,0,0,0,0,0
"LV",2010,"Other Services","Elementary",4806.5,5126,6.23293015996879,"LV_Other Services_Elementary",0,0,0,0,0,0,0,0,0
"LV",2010,"Other Services","Managers",8888,13596,34.6278317152104,"LV_Other Services_Managers",0,0,0,0,1,1,0,0,0
"LV",2010,"Other Services","Operators",6378.5,11061.25,42.3347270878065,"LV_Other Services_Operators",0,0,0,0,0,0,0,0,0
"LV",2010,"Other Services","Professionals",12692,17455.75,27.2904343840855,"LV_Other Services_Professionals",0,0,0,0,1,0,0,0,0
"LV",2010,"Other Services","Service",4974.5,7952,37.4434104627767,"LV_Other Services_Service",0,0,0,0,0,0,0,0,0
"LV",2010,"Other Services","Technicians",7544,9904.75,23.8345238395719,"LV_Other Services_Technicians",0,0,0,0,0,0,0,0,0
"LV",2010,"Professional","Clerical",9816.5,11522.75,14.8076631012562,"LV_Professional_Clerical",0,0,1,0,0,0,0,0,0
"LV",2010,"Professional","Elementary",5926,6421.75,7.71985829407872,"LV_Professional_Elementary",0,0,1,0,0,0,0,0,0
"LV",2010,"Professional","Managers",18693.5,22739.75,17.7937312415484,"LV_Professional_Managers",0,0,1,0,1,1,0,0,0
"LV",2010,"Professional","Professionals",14524.75,16039.75,9.44528437163921,"LV_Professional_Professionals",0,0,1,0,1,0,0,0,0
"LV",2010,"Professional","Service",5500.75,8831,37.710904767297,"LV_Professional_Service",0,0,1,0,0,0,0,0,0
"LV",2010,"Professional","Technicians",12162.25,12223.75,0.503118928315779,"LV_Professional_Technicians",0,0,1,0,0,0,0,0,0
"LV",2010,"Public Admin","Agriculture",8710.75,6013,-44.8652918676202,"LV_Public Admin_Agriculture",0,0,0,1,0,0,0,0,0
"LV",2010,"Public Admin","Clerical",9370.75,9072.25,-3.29025324478492,"LV_Public Admin_Clerical",0,0,0,1,0,0,0,0,0
"LV",2010,"Public Admin","Craft",6655.5,7638.5,12.8690187864109,"LV_Public Admin_Craft",0,0,0,1,0,0,0,0,0
"LV",2010,"Public Admin","Elementary",4671,5965,21.6932103939648,"LV_Public Admin_Elementary",0,0,0,1,0,0,0,0,0
"LV",2010,"Public Admin","Managers",19114.75,20802.75,8.11431180973669,"LV_Public Admin_Managers",0,0,0,1,1,1,0,0,0
"LV",2010,"Public Admin","Operators",6499.5,8367.5,22.3244696743352,"LV_Public Admin_Operators",0,0,0,1,0,0,0,0,0
"LV",2010,"Public Admin","Professionals",13875.5,15821.75,12.3011044922338,"LV_Public Admin_Professionals",0,0,0,1,1,0,0,0,0
"LV",2010,"Public Admin","Service",8070.75,9168.5,11.9730599334679,"LV_Public Admin_Service",0,0,0,1,0,0,0,0,0
"LV",2010,"Public Admin","Technicians",10423.25,10695.75,2.54774092513381,"LV_Public Admin_Technicians",0,0,0,1,0,0,0,0,0
"LV",2010,"Real Estate","Clerical",8534.5,10573.5,19.2840592046153,"LV_Real Estate_Clerical",0,0,1,0,0,0,0,0,0
"LV",2010,"Real Estate","Craft",10266,9180.25,-11.82701996133,"LV_Real Estate_Craft",0,0,1,0,0,0,0,0,0
"LV",2010,"Real Estate","Elementary",6798,6882.25,1.22416360928475,"LV_Real Estate_Elementary",0,0,1,0,0,0,0,0,0
"LV",2010,"Real Estate","Managers",15778,17400.75,9.32574745341436,"LV_Real Estate_Managers",0,0,1,0,1,1,0,0,0
"LV",2010,"Real Estate","Operators",6555.5,8603.75,23.8064797326747,"LV_Real Estate_Operators",0,0,1,0,0,0,0,0,0
"LV",2010,"Real Estate","Professionals",11051.25,12219.75,9.56238875590744,"LV_Real Estate_Professionals",0,0,1,0,1,0,0,0,0
"LV",2010,"Real Estate","Service",6801,5938.25,-14.5286911127016,"LV_Real Estate_Service",0,0,1,0,0,0,0,0,0
"LV",2010,"Real Estate","Technicians",11328.75,11654.5,2.79505770303316,"LV_Real Estate_Technicians",0,0,1,0,0,0,0,0,0
"LV",2010,"Trade","Clerical",8254.5,10344,20.2001160092807,"LV_Trade_Clerical",0,0,1,0,0,0,0,0,0
"LV",2010,"Trade","Craft",7730.75,8885,12.9909960607766,"LV_Trade_Craft",0,0,1,0,0,0,0,0,0
"LV",2010,"Trade","Elementary",6174.25,7374.25,16.2728413058955,"LV_Trade_Elementary",0,0,1,0,0,0,0,0,0
"LV",2010,"Trade","Managers",12603,15480.5,18.5879009075934,"LV_Trade_Managers",0,0,1,0,1,1,0,0,0
"LV",2010,"Trade","Operators",8865,8985,1.3355592654424,"LV_Trade_Operators",0,0,1,0,0,0,0,0,0
"LV",2010,"Trade","Professionals",11931.75,18821.75,36.6065854662824,"LV_Trade_Professionals",0,0,1,0,1,0,0,0,0
"LV",2010,"Trade","Service",6429.25,8101.25,20.6387903101373,"LV_Trade_Service",0,0,1,0,0,0,0,0,0
"LV",2010,"Trade","Technicians",10722.25,12324.5,13.0005274047629,"LV_Trade_Technicians",0,0,1,0,0,0,0,0,0
"LV",2010,"Transport","Clerical",8532.25,11428.75,25.3439790003281,"LV_Transport_Clerical",0,0,1,0,0,0,0,0,0
"LV",2010,"Transport","Craft",10307,12887.5,20.0232783705141,"LV_Transport_Craft",0,0,1,0,0,0,0,0,0
"LV",2010,"Transport","Elementary",6887,10911.75,36.8845510573464,"LV_Transport_Elementary",0,0,1,0,0,0,0,0,0
"LV",2010,"Transport","Managers",12770,17175.75,25.6509904953204,"LV_Transport_Managers",0,0,1,0,1,1,0,0,0
